2016 Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H1406,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,4,3,4,3,2,3,5,3,5,5,5,2,4,4,4,4,3,3,3,3,3,3,3,4,4,3,5,3,4,Not enough data available,Not enough data available,5,5,5,No data available,3,5,3,5,4,3,3,5,4,4,4,2
H1415,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,4,3,1,2,4,4,4,3,4,3,3,3,3,4,3,3,2,4,3,2,3,2,3,3,4,3,3,4,2,4,5,4,4,5,Not enough data available,3,3,4,4,3,2,3,5,3,3,3,2
H1416,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",4,2,1,3,5,4,3,1,3,2,3,2,2,4,4,2,4,4,2,1,2,3,2,2,3,3,4,1,3,3,5,3,3,4,No data available,3,4,1,2,2,2,4,5,3,3,3,1
H1417,Local CCP,"HEALTH ALLIANCE CONNECT, INC.",Health Alliance Medicare,The Carle Foundation,4,4,3,2,3,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,3,4,3,4,2,2,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,Not enough data available,5,5,5,4,4,5,3,5,5,5,5,2
H1418,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,2,4,3,2,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,3,4,4,3,2,4,4,4,3,4,3,5,4,4,3,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,4,4,3,3,4,4,3,5,4,5,4,2
H1463,Local CCP,"HEALTH ALLIANCE CONNECT, INC.",Health Alliance Medicare,The Carle Foundation,5,4,5,3,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,3,4,4,4,5,3,2,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,Not enough data available,5,5,5,3,5,5,3,5,5,5,5,2
H1468,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,4,3,5,2,3,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,3,5,5,5,2,3,5,5,4,5,5,5,5,5,3,4,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,5,3,3,5,4,3,5,5,5,5,2
H1493,Local CCP,CARESOURCE KENTUCKY CO.,CareSource,CareSource Management Group Co.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1510,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,3,2,4,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,4,4,4,1,4,4,5,3,5,4,5,4,5,3,5,Not enough data available,Not enough data available,5,5,5,No data available,4,5,3,4,4,3,3,5,4,5,5,2
H1517,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,3,3,4,4,5,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,4,3,3,1,3,4,4,1,4,2,5,3,4,5,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,3,4,5,5,1,3,4,4,4,5,5,2
H1537,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",5,5,4,Plan too new to be measured,Plan too new to be measured,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,3,4,2,Not enough data available,2,2,5,5,5,4,5,3,5,5,5,Not enough data available,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,5,5,Not enough data available,5,4,4,5,4,5,5,2
H1587,Local CCP,"ARKANSAS SUPERIOR SELECT, INC.",Tribute Health Plan of Arkansas,"Select Founders, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,2,2,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1607,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,4,4,5,3,3,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,4,3,4,1,3,4,4,5,3,4,3,4,5,5,2,Not enough data available,Not enough data available,5,5,4,Not enough data available,4,5,5,5,2,3,4,3,5,5,5,2
H1608,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,3,3,4,4,4,1,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,3,4,5,5,5,1,4,4,5,4,4,2,4,4,5,3,3,3,4,5,5,5,Not enough data available,4,5,3,3,3,4,3,4,5,5,5,2
H1609,Local CCP,"AETNA HEALTH, INC.",Coventry Health Care,Aetna Inc.,3,3,4,4,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,3,5,5,4,1,5,4,5,3,4,2,5,5,3,3,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,3,3,4,3,4,3,4,5,5,5,2
H1651,1876 Cost,"MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Clinic, P.C.",5,4,5,5,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,5,3,5,5,Benefit not offered by plan,1,Plan not required to report measure,5,5,5,5,5,5,5,5,5,3,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H1659,Local CCP,"PIEDMONT COMMUNITY HEALTHCARE, INC.",Piedmont Medicare Advantage,Piedmont Community Health Plan,2,3,3,Plan too small to be measured,Plan too small to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,2,1,1,4,2,2,4,2,5,3,4,3,4,5,4,3,Not enough data available,Not enough data available,3,4,5,Not enough data available,4,5,4,4,2,3,3,5,4,4,4,2
H1660,Local CCP,HARVARD PILGRIM HEALTH CARE INC.,"Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Health Care, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,4,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,2,No data available,5,5,No data available
H1666,Local CCP,HCSC INSURANCE SERVICES COMPANY,Blue Cross Blue Shield of Texas,Health Care Service Corporation,Not enough data available,1,2,Plan too new to be measured,Plan too new to be measured,3,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,1,2,1,1,4,2,2,3,3,2,3,1,4,1,3,5,Not enough data available,2,1,5,5,1,2,1,3,5,4,2,2,4,4,4,4,4,3
H1692,Local CCP,"COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.",Coventry Health Care,Aetna Inc.,Not enough data available,Not enough data available,3,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,3,4,4,Not enough data available,Plan too new to be measured,Plan not required to report measure,4,3,3,4,2,5,3,5,5,Not enough data available,Not enough data available,Not enough data available,5,5,5,Not enough data available,3,5,5,Not enough data available,1,4,3,4,4,4,3,2
H1716,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,4,3,4,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,4,4,4,3,3,4,4,2,4,2,5,3,4,3,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,3,4,3,5,3,3,3,5,4,5,4,2
H1723,Demo,"ABSOLUTE TOTAL CARE, INC.",Absolute Total Care,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1737,Local CCP,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,The Carle Foundation,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,3,5,No data available,5,4,No data available
H1777,Local CCP,"CATHOLIC SPECIAL NEEDS PLAN, LLC",ArchCare Advantage,Catholic Health Care System,1,1,Plan too small to be measured,Not enough data available,Not enough data available,1,3,4,5,5,4,Not enough data available,3,4,2,Not enough data available,Not enough data available,Not enough data available,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,5,Not enough data available,Not enough data available,Not enough data available,2,2,5,Not enough data available,5,5,5,5,Plan too small to be measured,Plan too small to be measured,4,4,5,4,5,1
H1846,Local CCP,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,Trinity Health,4,1,4,5,4,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,3,5,2,Not enough data available,1,5,4,4,5,3,5,3,4,3,5,Not enough data available,Not enough data available,Not enough data available,4,5,5,Not enough data available,4,3,5,3,5,4,4,4,5,5,5,3
H1849,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,3,3,3,4,4,1,4,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,3,4,4,2,3,2,3,3,3,4,2,3,4,5,5,3,Not enough data available,Not enough data available,5,5,4,Not enough data available,4,5,5,4,2,3,4,4,4,4,4,2
H1894,Local CCP,"AMERIGROUP WASHINGTON, INC.",AMERIGROUP,Anthem Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,5,No data available,5,5,No data available
H1903,Local CCP,"WELLCARE OF LOUISIANA, INC.",WellCare,"WellCare Health Plans, Inc.",3,1,2,2,4,2,3,1,3,3,3,Not enough data available,2,3,2,2,3,3,2,Not enough data available,3,4,3,3,4,3,3,1,4,3,4,3,3,4,3,3,3,1,1,4,3,4,3,2,2,3,2
H1916,Demo,"THE NEW YORK STATE CATHOLIC HEALTH PLAN, INC.",Fidelis Care,"The New York State Catholic Health Plan, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1944,Local CCP,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",5,4,5,5,4,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,4,4,3,4,2,3,2,3,2,2,1,5,3,4,5,3,5,5,5,5,5,Not enough data available,3,4,5,3,2,2,4,5,4,5,4,3
H1951,Local CCP,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,4,4,4,4,3,3,5,3,5,5,5,2,3,4,5,5,3,2,3,5,3,3,4,5,5,4,5,3,5,5,5,5,5,5,4,4,5,3,5,4,4,3,4,4,4,4,2
H1961,Local CCP,"PEOPLES HEALTH, INC.",Peoples Health,"PH Holdings, LLC",5,5,4,4,4,2,5,4,5,5,5,5,5,4,4,4,3,2,3,4,2,5,4,5,3,5,5,4,4,4,5,5,5,5,2,5,5,4,4,4,3,4,5,3,3,3,2
H1969,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield of Idaho,"Cambia Health Solutions, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,4,5,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1977,Demo,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan (UPHP) MI Health Link,"DLP Marquette General Hospital, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1994,Local CCP,"SELECTHEALTH, INC.",SelectHealth,"Intermountain Health Care, Inc.",4,4,3,Plan too new to be measured,Plan too new to be measured,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,4,5,4,3,2,3,4,4,4,4,4,3,5,5,5,1,4,3,5,4,3,1,5,5,5,4,3,4,4,3,4,4,4,2
H1997,Local CCP,REGENCE BLUESHIELD,Regence BlueShield,"Cambia Health Solutions, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,5,5,5,5,No data available
H2001,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",4,4,Not enough data available,2,5,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,4,5,4,5,2,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,5,5,5,4,5,5,5,5,Not enough data available,3,5,5,3,Not enough data available,Not enough data available,4,5,5,5,5,3
H2012,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,3,3,3,4,4,2,5,3,5,5,5,2,2,4,4,4,3,3,4,4,3,4,3,3,4,3,3,3,5,4,4,5,5,5,5,3,3,3,4,4,4,3,5,4,4,4,2
H2029,Local CCP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,3,3,1,5,5,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,3,4,3,1,3,3,2,1,3,4,3,1,3,3,3,5,Not enough data available,Not enough data available,4,5,5,Not enough data available,3,3,3,4,4,1,4,5,2,3,2,2
H2034,Local CCP,"COMMUNITY CARE HEALTH PLAN, INC.",Community Care,"Community Care, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,5,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,3,Plan too small to be measured,Plan too small to be measured,3,3,4,4,5,2
H2108,Local CCP,"BRAVO HEALTH MID-ATLANTIC, INC.",Cigna-HealthSpring,CIGNA,3,3,1,4,2,2,4,3,4,4,4,4,2,3,3,3,2,3,2,1,3,2,1,1,1,3,3,4,2,4,3,5,5,5,Not enough data available,3,3,4,3,2,2,3,5,3,2,3,2
H2150,1876 Cost,KAISER FNDN HP OF THE MID-ATLANTIC STS,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,4,3,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,5,5,5,5,5,4,3,Plan not required to report measure,4,4,3,3,5,3,3,5,5,3,5,5,Plan not required to report measure,Plan not required to report measure,5,Not enough data available,3,5,5,4,5,5,5,5,4,5,5,5
H2161,Local CCP,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan,"DLP Marquette General Hospital, LLC",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,5,4,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,2,3,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,3,Plan too small to be measured,Plan too small to be measured,3,3,4,4,4,No data available
H2165,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,4,3,1,1,3,2,4,3,3,2,3,4,3,2,4,2,3,1,3,3,3,3,3,2,5,3,4,4,2,Not enough data available,Not enough data available,4,3,5,Not enough data available,3,4,4,5,4,5,3,5,4,3,4,3
H2171,Local CCP,"CARE N' CARE INSURANCE COMPANY, INC.",Care N' Care Insurance Company,North Texas Specialty Physicians,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,3,3,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2174,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,"Agate Resources,  Inc.",2,2,2,2,1,2,3,1,4,2,3,1,3,3,3,3,2,3,2,1,3,4,1,4,2,5,5,4,2,4,5,5,3,5,Not enough data available,5,5,4,4,3,3,4,2,4,5,5,1
H2224,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,"SWH Holdings, Inc.",5,4,5,5,3,4,5,5,5,5,5,1,4,4,4,3,3,5,3,4,3,3,3,5,3,5,5,4,5,Not enough data available,Not enough data available,4,4,1,1,5,5,4,5,4,4,3,3,5,5,5,2
H2225,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",4,4,5,4,3,5,4,4,5,5,5,2,5,4,3,4,2,5,4,4,3,4,4,5,3,5,5,2,3,Not enough data available,Not enough data available,3,3,5,Not enough data available,5,5,2,5,5,4,4,3,5,5,5,4
H2226,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",5,4,4,4,3,4,5,4,5,5,5,1,5,4,5,4,2,5,3,3,3,2,4,5,4,5,5,5,5,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,5,5,5,5,4,4,4,4,4,4,3
H2228,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",1,1,Plan too small to be measured,Not enough data available,Not enough data available,1,5,5,5,5,5,Not enough data available,5,4,5,Not enough data available,Not enough data available,Not enough data available,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,5,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,5,5,3,Plan too small to be measured,Plan too small to be measured,3,5,5,5,5,4
H2230,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",5,5,5,5,5,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,5,4,3,2,4,5,4,5,4,4,5,5,5,5,3,Not enough data available,Not enough data available,3,3,5,3,5,5,5,4,4,4,2,4,5,5,5,1
